1496159736367///AFR110J ///46.8273///1.254///11887.2///210.37///204.87///1.49615973E9///1.49615973E9///0.0///France///false
1496159736367///ASA739  ///36.8443///-107.3///10363.2///226.8///258.49///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///ASA739  ///36.8443///-107.3///10363.2///226.8///258.49///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///SWR182C ///44.8455///10.8728///10980.42///231.66///292.18///1.496159729E9///1.496159729E9///-0.33///Switzerland///false
1496159736367///AFR15MQ ///49.5502///14.7914///11574.78///226.81///289.34///1.496159729E9///1.496159729E9///0.0///France///false
1496159736367///AFR1891 ///41.6582///27.9231///8641.08///211.57///307.79///1.496159729E9///1.496159729E9///7.48///France///false
1496159736367///AFR15HN ///40.9055///-3.7596///11582.4///222.97///25.56///1.496159729E9///1.496159729E9///0.0///France///false
1496159736367///NAX7JP  ///45.2559///11.135///10972.8///237.72///5.46///1.496159729E9///1.496159729E9///0.0///Norway///false
1496159736367///AFR1844 ///53.1437///17.8012///11285.22///249.55///67.45///1.496159729E9///1.496159729E9///0.0///France///false
1496159736367///AAL2057 ///36.2817///-99.8856///9745.98///218.05///261.32///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///SWA1342 ///36.7777///-78.0702///9144.0///273.15///39.96///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///AFR13GQ ///50.1131///12.8909///10972.8///216.49///243.62///1.496159729E9///1.496159729E9///0.0///France///false
1496159736367///AAL1169 ///32.8193///-96.6373///3543.3///174.14///73.17///1.496159729E9///1.496159729E9///10.73///United States///false
1496159736367///AAL942  ///38.3425///-75.1709///11582.4///187.07///219.64///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///AAL942  ///38.3425///-75.1709///11582.4///187.07///219.64///1.496159729E9///1.496159729E9///0.0///United States///false
1496159736367///ASA734  ///46.718///-116.8951///10668.0///241.11///102.82///1.496159713E9///1.496159723E9///0.0///United States///false
1496159736367///ASA734  ///46.718///-116.8951///10668.0///241.11///102.82///1.496159713E9///1.496159723E9///0.0///United States///false
1496159736367///ASA730  ///48.6378///-123.4013///8008.62///209.02///148.38///1.49615972E9///1.496159724E9///-10.08///United States///false
1496159736367///ASA730  ///48.6378///-123.4013///8008.62///209.02///148.38///1.49615972E9///1.496159724E9///-10.08///United States///false
1496159736367///SWR62K  ///47.287///10.1028///6934.2///201.04///99.87///1.496159729E9///1.496159729E9///5.2///Switzerland///false
1496159736367///ASA799  ///46.5442///-120.3984///8267.7///216.85///309.13///1.496159723E9///1.496159729E9///-6.18///United States///false
1496159736367///ASA737  ///46.2142///-91.7212///9144.0///225.49///283.05///1.496159728E9///1.496159729E9///0.0///United States///false
1496159736367///ASA737  ///46.2142///-91.7212///9144.0///225.49///283.05///1.496159728E9///1.496159729E9///0.0///United States///false
1496159736367///ASA791  ///46.2166///-92.3253///10363.2///229.62///282.95///1.496159709E9///1.496159729E9///0.0///United States///false
1496159736367///SWR181  ///46.2001///22.1261///10972.8///248.01///296.62///1.496159729E9///1.496159729E9///0.0///Switzerland///false
1496159788584///AAL94   ///34.3865///-109.2479///10668.0///248.38///66.57///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///ASA7    ///47.4639///-114.8747///10363.2///225.85///269.48///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///UAL951  ///46.7502///-63.0389///11879.58///218.63///238.67///1.496159784E9///1.496159784E9///0.33///United States///false
1496159788584///SAS23G  ///52.5851///14.872///12192.0///212.37///187.8///1.496159785E9///1.496159785E9///0.0///Norway///false
1496159788584///DLH94T  ///49.6613///6.2314///9441.18///218.3///272.3///1.496159784E9///1.496159784E9///4.88///Germany///false
1496159788584///DLH612  ///44.9828///18.5785///10058.4///235.68///121.89///1.496159768E9///1.496159768E9///0.0///Germany///false
1496159788584///UAL67   ///41.984///-87.8603///327.66///63.84///267.69///1.496159783E9///1.496159785E9///-2.6///United States///false
1496159788584///DAL1082 ///34.5131///-105.8542///10675.62///248.73///80.6///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///SWA1998 ///27.8994///-85.4586///10972.8///214.76///274.81///1.496159785E9///1.496159785E9///0.0///United States///false
1496159788584///VRD69   ///39.1358///-81.1446///10370.82///200.86///279.58///1.496159784E9///1.496159784E9///0.33///United States///false
1496159788584///UAL1262 ///40.7957///-78.1699///10957.56///195.17///294.94///1.496159776E9///1.496159776E9///0.0///United States///false
1496159788584///NKS193  ///30.2337///-97.1414///9151.62///224.04///279.92///1.496159784E9///1.496159784E9///6.5///United States///false
1496159788584///AAL2207 ///33.4171///-99.3697///9768.84///211.46///290.51///1.496159785E9///1.496159785E9///3.9///United States///false
1496159788584///DAL1631 ///33.7501///-117.1959///8702.04///250.55///89.41///1.496159784E9///1.496159784E9///4.55///United States///false
1496159788584///DLH440  ///47.7465///-87.2934///11582.4///252.57///212.95///1.496159783E9///1.496159785E9///0.0///Germany///false
1496159788584///SWR16   ///41.0978///-72.1319///6027.42///198.17///238.37///1.496159784E9///1.496159784E9///-11.05///Switzerland///false
1496159788584///AAL90   ///48.8472///-67.1135///11269.98///281.26///65.12///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///SWR18   ///47.4617///8.5639///null///0.26///317.0///1.496159775E9///1.496159784E9///null///Switzerland///true
1496159788584///SWR6    ///45.4665///-84.6383///11582.4///228.97///193.38///1.496159784E9///1.496159784E9///0.0///Switzerland///false
1496159788584///DAL33   ///53.27///-9.7477///10363.2///211.79///285.35///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///UAL546  ///33.5828///-111.1579///10058.4///246.81///70.77///1.496159494E9///1.496159528E9///0.0///United States///false
1496159788584///SJJ209  ///32.6283///-85.7153///12504.42///218.56///150.84///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///WZZ3SU  ///44.5143///21.0484///10355.58///237.3///281.5///1.496159784E9///1.496159784E9///1.3///Hungary///false
1496159788584///UAL1437 ///30.304///-97.615///9753.6///215.83///279.33///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///AFR110J ///46.7335///1.1901///11887.2///211.27///205.07///1.496159784E9///1.496159785E9///0.0///France///false
1496159788584///ASA739  ///36.8218///-107.4367///10363.2///225.4///258.28///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///ASA739  ///36.8218///-107.4367///10363.2///225.4///258.28///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///SWR182C ///44.8882///10.7252///10980.42///229.85///292.09///1.496159783E9///1.496159784E9///0.0///Switzerland///false
1496159788584///AFR15MQ ///49.5874///14.6283///11574.78///226.81///289.34///1.496159784E9///1.496159784E9///0.0///France///false
1496159788584///AFR1891 ///41.7244///27.8096///9083.04///217.43///307.79///1.496159785E9///1.496159785E9///7.8///France///false
1496159788584///AFR15HN ///41.0067///-3.696///11574.78///223.43///25.5///1.496159785E9///1.496159785E9///0.0///France///false
1496159788584///NAX7JP  ///45.3711///11.1507///10972.8///237.26///5.6///1.496159784E9///1.496159784E9///0.0///Norway///false
1496159788584///AFR1844 ///53.191///17.9916///11285.22///248.2///67.58///1.496159784E9///1.496159785E9///0.0///France///false
1496159788584///AAL2057 ///36.2653///-100.0188///9753.6///218.13///261.18///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///SWA1342 ///36.8792///-77.9646///9144.0///272.04///40.01///1.496159783E9///1.496159783E9///0.0///United States///false
1496159788584///AFR13GQ ///50.0978///12.7266///10972.8///218.64///270.4///1.496159784E9///1.496159784E9///0.0///France///false
1496159788584///AAL1169 ///32.845///-96.5388///4175.76///177.7///70.2///1.496159784E9///1.496159784E9///11.7///United States///false
1496159788584///AAL942  ///38.2702///-75.2466///11582.4///187.46///219.54///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///AAL942  ///38.2702///-75.2466///11582.4///187.46///219.54///1.496159784E9///1.496159784E9///0.0///United States///false
1496159788584///ASA734  ///46.718///-116.8951///10668.0///241.11///102.82///1.496159713E9///1.496159723E9///0.0///United States///false
1496159788584///ASA734  ///46.718///-116.8951///10668.0///241.11///102.82///1.496159713E9///1.496159723E9///0.0///United States///false
1496159788584///ASA730  ///48.5389///-123.3092///7452.36///198.61///148.45///1.496159784E9///1.496159784E9///-7.15///United States///false
1496159788584///ASA730  ///48.5389///-123.3092///7452.36///198.61///148.45///1.496159784E9///1.496159784E9///-7.15///United States///false
1496159788584///SWR62K  ///47.2707///10.2506///7162.8///208.59///98.51///1.496159784E9///1.496159784E9///6.18///Switzerland///false
1496159788584///ASA799  ///46.609///-120.5262///8069.58///199.64///304.71///1.496159782E9///1.496159784E9///-1.63///United States///false
1496159788584///ASA737  ///46.2303///-91.8223///9144.0///226.0///283.02///1.496159764E9///1.496159783E9///0.0///United States///false
1496159788584///ASA737  ///46.2303///-91.8223///9144.0///226.0///283.02///1.496159764E9///1.496159783E9///0.0///United States///false
1496159788584///ASA791  ///46.2324///-92.4243///10363.2///230.51///282.76///1.496159743E9///1.496159783E9///0.0///United States///false
1496159788584///SWR181  ///46.254///21.9702///10972.8///247.55///296.41///1.496159783E9///1.496159784E9///0.0///Switzerland///false
1496159852193///AAL94   ///34.4396///-109.0873///10668.0///248.58///71.42///1.496159848E9///1.496159849E9///0.0///United States///false
1496159852193///ASA7    ///47.4629///-115.0366///10363.2///225.86///269.35///1.496159839E9///1.496159848E9///0.0///United States///false
1496159852193///UAL951  ///46.6844///-63.1965///11887.2///217.48///238.64///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///SAS23G  ///52.4625///14.8446///12192.0///213.9///187.74///1.49615985E9///1.49615985E9///0.0///Norway///false
1496159852193///DLH94T  ///49.6767///6.0375///9906.0///216.25///277.24///1.496159849E9///1.496159849E9///6.18///Germany///false
1496159852193///DLH612  ///44.9124///18.7371///10058.4///235.08///122.12///1.496159831E9///1.496159843E9///0.0///Germany///false
1496159852193///UAL67   ///41.9839///-87.8932///190.5///57.62///270.0///1.496159829E9///1.496159829E9///-2.6///United States///false
1496159852193///DAL1082 ///34.5367///-105.6818///10668.0///247.63///80.67///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///SWA1998 ///27.9081///-85.5755///10972.8///213.74///274.83///1.496159839E9///1.49615984E9///0.0///United States///false
1496159852193///VRD69   ///39.1547///-81.2917///10370.82///198.58///279.24///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///UAL1262 ///40.8347///-78.3098///10972.8///195.76///291.1///1.496159845E9///1.496159845E9///0.33///United States///false
1496159852193///NKS193  ///30.2556///-97.2879///9585.96///221.25///279.64///1.496159849E9///1.496159849E9///5.2///United States///false
1496159852193///AAL2207 ///33.4596///-99.5059///10035.54///209.66///290.39///1.49615985E9///1.49615985E9///3.58///United States///false
1496159852193///DAL1631 ///33.7473///-117.0189///9083.04///252.69///91.63///1.496159849E9///1.496159849E9///8.45///United States///false
1496159852193///DLH440  ///47.6196///-87.4155///11582.4///251.14///212.88///1.49615985E9///1.49615985E9///0.0///Germany///false
1496159852193///SWR16   ///41.0611///-72.2751///5532.12///189.37///251.96///1.496159849E9///1.496159849E9///-7.8///Switzerland///false
1496159852193///AAL90   ///48.9147///-66.8925///11269.98///277.85///65.38///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///SWR18   ///47.4632///8.5618///null///26.24///317.0///1.496159849E9///1.496159849E9///null///Switzerland///true
1496159852193///SWR6    ///45.3349///-84.6823///11582.4///229.97///193.32///1.496159849E9///1.496159849E9///0.0///Switzerland///false
1496159852193///DAL33   ///53.3021///-9.9452///10363.2///212.02///285.05///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///SJJ209  ///32.5174///-85.6421///12496.8///224.1///150.73///1.496159848E9///1.496159848E9///0.33///United States///false
1496159852193///WZZ3SU  ///44.5325///20.8583///10363.2///240.79///270.86///1.496159849E9///1.496159849E9///0.0///Hungary///false
1496159852193///UAL1437 ///30.3266///-97.7584///9753.6///215.73///283.94///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///AFR110J ///46.621///1.114///11887.2///212.21///204.95///1.49615985E9///1.49615985E9///0.0///France///false
1496159852193///ASA739  ///36.7953///-107.5963///10363.2///224.89///258.25///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///ASA739  ///36.7953///-107.5963///10363.2///224.89///258.25///1.496159849E9///1.496159849E9///0.0///United States///false
1496159852193///SWR182C ///44.9392///10.5481///10972.8///228.51///291.95///1.496159849E9///1.496159849E9///0.0///Switzerland///false
1496159852193///AFR15MQ ///49.6307///14.4358///11574.78///226.95///289.05///1.496159849E9///1.496159849E9///0.0///France///false
1496159852193///AFR1891 ///41.8027///27.6745///9639.3///219.06///307.46///1.49615985E9///1.49615985E9///13.98///France///false
1496159852193///AFR15HN ///41.1238///-3.6221///11590.02///222.97///25.56///1.49615985E9///1.49615985E9///0.0///France///false
1496159852193///NAX7JP  ///45.5113///11.1698///10972.8///237.21///5.48///1.496159849E9///1.496159849E9///0.0///Norway///false
1496159852193///AFR1844 ///53.2461///18.2151///11269.98///247.14///67.87///1.49615985E9///1.49615985E9///0.0///France///false
1496159852193///AAL2057 ///36.2458///-100.1745///9761.22///218.64///261.2///1.496159849E9///1.496159849E9///0.33///United States///false
1496159852193///SWA1342 ///37.0013///-77.8371///9144.0///270.59///39.99///1.496159848E9///1.496159849E9///0.33///United States///false
1496159852193///AFR13GQ ///50.0983///12.5301///10972.8///216.07///270.14///1.496159849E9///1.496159849E9///0.0///France///false
1496159852193///AAL1169 ///32.9067///-96.4312///4625.34///195.74///54.3///1.496159849E9///1.496159849E9///8.13///United States///false
1496159852193///AAL942  ///38.1878///-75.3326///11590.02///188.19///219.56///1.496159847E9///1.496159849E9///0.0///United States///false
1496159852193///AAL942  ///38.1878///-75.3326///11590.02///188.19///219.56///1.496159847E9///1.496159849E9///0.0///United States///false
1496159852193///ASA734  ///46.656///-116.5033///10668.0///240.46///103.23///1.496159841E9///1.496159843E9///0.0///United States///false
1496159852193///ASA734  ///46.656///-116.5033///10668.0///240.46///103.23///1.496159841E9///1.496159843E9///0.0///United States///false
1496159852193///ASA730  ///48.4548///-123.2316///6896.1///188.9///148.47///1.496159841E9///1.496159841E9///-10.08///United States///false
1496159852193///ASA730  ///48.4548///-123.2316///6896.1///188.9///148.47///1.496159841E9///1.496159841E9///-10.08///United States///false
1496159852193///SWR62K  ///47.2525///10.4284///7490.46///213.4///98.74///1.496159849E9///1.496159849E9///3.58///Switzerland///false
1496159852193///ASA799  ///46.6761///-120.6662///7734.3///192.94///304.79///1.496159848E9///1.496159848E9///-2.93///United States///false
1496159852193///ASA737  ///46.2589///-92.0009///9144.0///229.0///282.85///1.496159826E9///1.49615983E9///0.0///United States///false
1496159852193///ASA737  ///46.2589///-92.0009///9144.0///229.0///282.85///1.496159826E9///1.49615983E9///0.0///United States///false
1496159852193///ASA791  ///46.2787///-92.7197///10363.2///231.01///282.74///1.496159845E9///1.496159845E9///0.0///United States///false
1496159852193///SWR181  ///46.3193///21.7807///10972.8///248.47///296.3///1.496159849E9///1.496159849E9///0.0///Switzerland///false
1496159909062///AAL94   ///34.4794///-108.9437///10668.0///248.9///71.57///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///ASA7    ///47.4614///-115.2329///10363.2///225.86///269.35///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///UAL951  ///46.6283///-63.3302///11879.58///216.78///238.69///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///SAS23G  ///52.3575///14.8214///12192.0///213.9///187.74///1.496159905E9///1.496159905E9///0.0///Norway///false
1496159909062///DLH94T  ///49.6906///5.8744///10241.28///214.99///277.84///1.496159904E9///1.496159904E9///3.9///Germany///false
1496159909062///DLH612  ///44.8714///18.8293///10058.4///234.37///122.09///1.496159868E9///1.49615987E9///0.0///Germany///false
1496159909062///UAL67   ///41.9828///-87.9084///null///5.4///137.0///1.496159896E9///1.496159896E9///null///United States///true
1496159909062///DAL1082 ///34.5565///-105.5357///10652.76///248.65///80.71///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///SWA1998 ///27.9187///-85.7178///10972.8///213.18///274.71///1.496159905E9///1.496159905E9///0.0///United States///false
1496159909062///VRD69   ///39.1702///-81.4157///10363.2///196.89///279.02///1.496159904E9///1.496159904E9///-0.33///United States///false
1496159909062///UAL1262 ///40.8801///-78.4516///10972.8///197.47///292.36///1.4961599E9///1.4961599E9///0.33///United States///false
1496159909062///NKS193  ///30.2741///-97.4139///9852.66///222.68///279.44///1.496159904E9///1.496159905E9///5.2///United States///false
1496159909062///AAL2207 ///33.4935///-99.6256///10187.94///211.0///288.48///1.496159905E9///1.496159905E9///2.6///United States///false
1496159909062///DAL1631 ///33.7438///-116.8703///9517.38///249.1///91.66///1.496159904E9///1.496159904E9///7.8///United States///false
1496159909062///DLH440  ///47.5185///-87.5118///11582.4///250.43///212.84///1.496159903E9///1.496159903E9///0.0///Germany///false
1496159909062///SWR16   ///41.033///-72.3884///5113.02///179.44///251.62///1.496159904E9///1.496159904E9///-8.13///Switzerland///false
1496159909062///AAL90   ///48.9518///-66.77///11277.6///277.13///65.2///1.496159884E9///1.496159884E9///-0.33///United States///false
1496159909062///SWR18   ///47.4903///8.5249///723.9///86.6///316.44///1.496159904E9///1.496159904E9///14.31///Switzerland///false
1496159909062///SWR6    ///45.2242///-84.7192///11582.4///230.47///193.29///1.496159904E9///1.496159904E9///0.33///Switzerland///false
1496159909062///DAL33   ///53.3295///-10.1153///10363.2///212.02///285.05///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///SJJ209  ///32.4168///-85.5755///12496.8///224.8///150.68///1.496159905E9///1.496159905E9///0.0///United States///false
1496159909062///WZZ3SU  ///44.5352///20.691///10363.2///242.37///271.34///1.496159904E9///1.496159904E9///0.0///Hungary///false
1496159909062///UAL1437 ///30.3518///-97.8776///9753.6///214.48///283.74///1.496159904E9///1.496159904E9///0.33///United States///false
1496159909062///AFR110J ///46.5261///1.0498///11879.58///212.89///205.02///1.496159905E9///1.496159905E9///0.0///France///false
1496159909062///ASA739  ///36.7726///-107.7319///10363.2///224.39///258.23///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///ASA739  ///36.7726///-107.7319///10363.2///224.39///258.23///1.496159904E9///1.496159904E9///0.0///United States///false
1496159909062///SWR182C ///44.9816///10.3991///10965.18///228.13///291.71///1.496159905E9///1.496159905E9///0.0///Switzerland///false
1496159909062///AFR15MQ ///49.6671///14.2733///11590.02///225.16///288.93///1.496159904E9///1.496159904E9///-0.33///France///false
1496159909062///AFR1891 ///41.8674///27.5625///10226.04///213.42///307.75///1.496159905E9///1.496159905E9///7.48///France///false
